"acq_date","acq_hour","areaid","collar_id","animaltype"
20170622,11,10,21917,"Moose"
20170622,12,11,21917,"Moose"
20170622,13,10,21917,"Moose"
20170622,14,10,21917,"Moose"
20170622,15,11,21917,"Moose"
20170622,16,11,21917,"Moose"
20170622,17,10,21917,"Moose"
20170622,18,10,21917,"Moose"
20170622,19,10,21917,"Moose"
20170622,20,11,21917,"Moose"
20170622,21,11,21917,"Moose"
20170622,22,11,21917,"Moose"
20170622,23,13,21917,"Moose"
20170623,0,11,21917,"Moose"
20170623,1,11,21917,"Moose"
20170623,2,11,21917,"Moose"
20170623,3,11,21917,"Moose"
20170623,4,11,21917,"Moose"
20170623,5,11,21917,"Moose"
20170623,6,11,21917,"Moose"
20170623,7,11,21917,"Moose"
20170623,8,10,21917,"Moose"
20170623,9,10,21917,"Moose"
20170623,10,11,21917,"Moose"
20170623,11,11,21917,"Moose"
20170623,12,11,21917,"Moose"
20170623,13,10,21917,"Moose"
20170623,14,11,21917,"Moose"
20170623,15,11,21917,"Moose"
20170623,16,11,21917,"Moose"
20170623,17,11,21917,"Moose"
20170623,18,11,21917,"Moose"
20170623,19,13,21917,"Moose"
20170623,20,11,21917,"Moose"
20170623,21,11,21917,"Moose"
20170623,22,11,21917,"Moose"
20170623,23,11,21917,"Moose"
20170624,0,11,21917,"Moose"
20170624,1,40,21917,"Moose"
20170624,2,11,21917,"Moose"
20170624,3,13,21917,"Moose"
20170624,4,13,21917,"Moose"
20170624,5,13,21917,"Moose"
20170624,6,13,21917,"Moose"
20170624,7,13,21917,"Moose"
20170624,8,13,21917,"Moose"
20170624,9,13,21917,"Moose"
20170624,10,13,21917,"Moose"
20170624,11,13,21917,"Moose"
20170624,12,13,21917,"Moose"
20170624,13,13,21917,"Moose"
20170624,14,13,21917,"Moose"
20170624,15,13,21917,"Moose"
20170624,16,13,21917,"Moose"
20170624,17,13,21917,"Moose"
20170624,18,13,21917,"Moose"
20170624,19,13,21917,"Moose"
20170624,20,13,21917,"Moose"
20170624,21,13,21917,"Moose"
20170624,22,13,21917,"Moose"
20170624,23,13,21917,"Moose"
20170625,0,11,21917,"Moose"
20170625,1,11,21917,"Moose"
20170625,2,13,21917,"Moose"
20170625,3,11,21917,"Moose"
20170625,4,11,21917,"Moose"
20170625,5,11,21917,"Moose"
20170625,6,11,21917,"Moose"
20170625,7,13,21917,"Moose"
20170625,8,13,21917,"Moose"
20170625,9,13,21917,"Moose"
20170625,10,13,21917,"Moose"
20170625,11,13,21917,"Moose"
20170625,12,11,21917,"Moose"
20170625,13,11,21917,"Moose"
20170625,14,11,21917,"Moose"
20170625,15,13,21917,"Moose"
20170625,16,11,21917,"Moose"
20170625,17,11,21917,"Moose"
20170625,18,13,21917,"Moose"
20170625,19,13,21917,"Moose"
20170625,20,13,21917,"Moose"
20170625,21,11,21917,"Moose"
20170625,22,13,21917,"Moose"
20170625,23,11,21917,"Moose"
20170626,0,11,21917,"Moose"
20170626,1,11,21917,"Moose"
20170626,2,13,21917,"Moose"
20170626,3,11,21917,"Moose"
20170626,4,11,21917,"Moose"
20170626,5,11,21917,"Moose"
20170626,6,11,21917,"Moose"
20170626,7,11,21917,"Moose"
20170626,8,11,21917,"Moose"
20170626,9,11,21917,"Moose"
20170626,10,11,21917,"Moose"
20170626,11,11,21917,"Moose"
20170626,12,11,21917,"Moose"
20170626,13,11,21917,"Moose"
20170626,14,13,21917,"Moose"
20170626,15,13,21917,"Moose"
20170626,16,11,21917,"Moose"
20170626,17,11,21917,"Moose"
20170626,18,11,21917,"Moose"
20170626,19,11,21917,"Moose"
20170626,20,11,21917,"Moose"
20170626,21,11,21917,"Moose"
20170626,22,13,21917,"Moose"
20170626,23,11,21917,"Moose"
20170627,0,11,21917,"Moose"
20170627,1,11,21917,"Moose"
20170627,2,11,21917,"Moose"
20170627,3,11,21917,"Moose"
20170627,4,11,21917,"Moose"
20170627,5,11,21917,"Moose"
20170627,6,11,21917,"Moose"
20170627,7,11,21917,"Moose"
20170627,8,11,21917,"Moose"
20170627,9,11,21917,"Moose"
20170627,10,11,21917,"Moose"
20170627,11,11,21917,"Moose"
20170627,12,11,21917,"Moose"
20170627,13,11,21917,"Moose"
20170627,14,11,21917,"Moose"
20170627,15,13,21917,"Moose"
20170627,16,11,21917,"Moose"
20170627,17,11,21917,"Moose"
20170627,18,11,21917,"Moose"
20170627,19,11,21917,"Moose"
20170627,20,11,21917,"Moose"
20170627,21,13,21917,"Moose"
20170627,22,13,21917,"Moose"
20170627,23,13,21917,"Moose"
20170628,0,13,21917,"Moose"
20170628,1,13,21917,"Moose"
20170628,2,13,21917,"Moose"
20170628,3,40,21917,"Moose"
20170628,4,42,21917,"Moose"
20170628,5,42,21917,"Moose"
20170628,6,40,21917,"Moose"
20170628,7,42,21917,"Moose"
20170628,8,42,21917,"Moose"
20170628,9,42,21917,"Moose"
20170628,10,42,21917,"Moose"
20170628,11,42,21917,"Moose"
20170628,12,42,21917,"Moose"
20170628,13,42,21917,"Moose"
20170628,14,11,21917,"Moose"
20170628,15,11,21917,"Moose"
20170628,16,42,21917,"Moose"
20170628,17,42,21917,"Moose"
20170628,18,42,21917,"Moose"
20170628,19,42,21917,"Moose"
20170628,20,42,21917,"Moose"
20170628,21,40,21917,"Moose"
20170628,22,11,21917,"Moose"
20170628,23,11,21917,"Moose"
20170629,0,11,21917,"Moose"
20170629,1,11,21917,"Moose"
20170629,2,11,21917,"Moose"
20170629,3,11,21917,"Moose"
20170629,4,11,21917,"Moose"
20170629,5,11,21917,"Moose"
20170629,6,11,21917,"Moose"
20170629,7,13,21917,"Moose"
20170629,8,13,21917,"Moose"
20170629,9,13,21917,"Moose"
20170629,10,13,21917,"Moose"
20170629,11,13,21917,"Moose"
20170629,12,13,21917,"Moose"
20170629,13,13,21917,"Moose"
20170629,14,13,21917,"Moose"
20170629,15,13,21917,"Moose"
20170629,16,13,21917,"Moose"
20170629,17,13,21917,"Moose"
20170629,18,13,21917,"Moose"
20170629,19,13,21917,"Moose"
20170629,20,13,21917,"Moose"
20170629,21,11,21917,"Moose"
20170629,22,11,21917,"Moose"
20170629,23,11,21917,"Moose"
20170630,0,11,21917,"Moose"
20170630,1,11,21917,"Moose"
20170630,2,13,21917,"Moose"
20170630,3,13,21917,"Moose"
20170630,4,13,21917,"Moose"
20170630,5,13,21917,"Moose"
20170630,6,13,21917,"Moose"
20170630,7,13,21917,"Moose"
20170630,8,13,21917,"Moose"
20170630,9,13,21917,"Moose"
20170630,10,13,21917,"Moose"
20170630,11,13,21917,"Moose"
20170630,12,13,21917,"Moose"
20170630,13,13,21917,"Moose"
20170630,14,13,21917,"Moose"
20170630,15,13,21917,"Moose"
20170630,16,13,21917,"Moose"
20170630,17,11,21917,"Moose"
20170630,18,11,21917,"Moose"
20170630,19,11,21917,"Moose"
20170630,20,10,21917,"Moose"
20170630,22,10,21917,"Moose"
20170630,23,10,21917,"Moose"
20170701,1,10,21917,"Moose"
20170701,2,10,21917,"Moose"
20170701,3,10,21917,"Moose"
20170701,4,39,21917,"Moose"
20170701,5,39,21917,"Moose"
20170701,6,39,21917,"Moose"
20170701,7,39,21917,"Moose"
20170701,8,39,21917,"Moose"
20170701,9,39,21917,"Moose"
20170701,10,39,21917,"Moose"
20170701,11,39,21917,"Moose"
20170701,12,39,21917,"Moose"
20170701,13,39,21917,"Moose"
20170701,14,39,21917,"Moose"
20170701,15,39,21917,"Moose"
20170701,16,39,21917,"Moose"
20170701,17,39,21917,"Moose"
20170701,18,39,21917,"Moose"
20170701,19,39,21917,"Moose"
20170701,20,39,21917,"Moose"
20170701,21,39,21917,"Moose"
20170701,22,39,21917,"Moose"
20170701,23,39,21917,"Moose"
20170702,0,39,21917,"Moose"
20170702,1,39,21917,"Moose"
20170702,2,39,21917,"Moose"
20170702,3,39,21917,"Moose"
20170702,4,39,21917,"Moose"
20170702,5,39,21917,"Moose"
20170702,6,39,21917,"Moose"
20170702,7,39,21917,"Moose"
20170702,8,39,21917,"Moose"
20170702,9,39,21917,"Moose"
20170702,10,39,21917,"Moose"
20170702,11,39,21917,"Moose"
20170702,12,39,21917,"Moose"
20170702,13,39,21917,"Moose"
20170702,14,10,21917,"Moose"
20170702,15,39,21917,"Moose"
20170702,16,39,21917,"Moose"
20170702,17,39,21917,"Moose"
20170702,18,39,21917,"Moose"
20170702,19,10,21917,"Moose"
20170702,20,39,21917,"Moose"
20170702,21,39,21917,"Moose"
20170702,22,39,21917,"Moose"
20170702,23,39,21917,"Moose"
20170703,0,10,21917,"Moose"
20170703,1,12,21917,"Moose"
20170703,2,10,21917,"Moose"
20170703,3,39,21917,"Moose"
20170703,4,39,21917,"Moose"
20170703,5,39,21917,"Moose"
20170703,6,39,21917,"Moose"
20170703,7,39,21917,"Moose"
20170703,8,39,21917,"Moose"
20170703,9,39,21917,"Moose"
20170703,10,39,21917,"Moose"
20170703,11,39,21917,"Moose"
20170703,12,39,21917,"Moose"
20170703,13,39,21917,"Moose"
20170703,14,39,21917,"Moose"
20170703,15,39,21917,"Moose"
20170703,16,10,21917,"Moose"
20170703,17,10,21917,"Moose"
20170703,18,10,21917,"Moose"
20170703,19,10,21917,"Moose"
20170703,20,10,21917,"Moose"
20170703,21,39,21917,"Moose"
20170703,22,39,21917,"Moose"
20170703,23,39,21917,"Moose"
20170704,0,39,21917,"Moose"
20170704,1,39,21917,"Moose"
20170704,2,39,21917,"Moose"
20170704,3,39,21917,"Moose"
20170704,4,39,21917,"Moose"
20170704,5,39,21917,"Moose"
20170704,6,39,21917,"Moose"
20170704,7,39,21917,"Moose"
20170704,8,39,21917,"Moose"
20170704,9,39,21917,"Moose"
20170704,10,39,21917,"Moose"
20170704,11,39,21917,"Moose"
20170704,12,39,21917,"Moose"
20170704,13,39,21917,"Moose"
20170704,14,39,21917,"Moose"
20170704,15,39,21917,"Moose"
20170704,16,39,21917,"Moose"
20170704,17,39,21917,"Moose"
20170704,18,10,21917,"Moose"
20170704,19,39,21917,"Moose"
20170704,20,10,21917,"Moose"
20170704,21,39,21917,"Moose"
20170704,22,39,21917,"Moose"
20170704,23,39,21917,"Moose"
20170705,0,39,21917,"Moose"
20170705,1,39,21917,"Moose"
20170705,2,39,21917,"Moose"
20170705,3,39,21917,"Moose"
20170705,4,39,21917,"Moose"
20170705,5,39,21917,"Moose"
20170705,6,39,21917,"Moose"
20170705,7,39,21917,"Moose"
20170705,8,39,21917,"Moose"
20170705,9,39,21917,"Moose"
20170705,10,39,21917,"Moose"
20170705,11,13,21917,"Moose"
20170705,12,11,21917,"Moose"
20170705,13,11,21917,"Moose"
20170705,14,11,21917,"Moose"
20170705,15,11,21917,"Moose"
20170705,16,11,21917,"Moose"
20170705,17,11,21917,"Moose"
20170705,18,11,21917,"Moose"
20170705,19,11,21917,"Moose"
20170705,20,11,21917,"Moose"
20170705,21,11,21917,"Moose"
20170705,22,11,21917,"Moose"
20170705,23,11,21917,"Moose"
20170706,0,11,21917,"Moose"
20170706,1,11,21917,"Moose"
20170706,2,11,21917,"Moose"
20170706,3,11,21917,"Moose"
20170706,4,10,21917,"Moose"
20170706,5,10,21917,"Moose"
20170706,6,10,21917,"Moose"
20170706,7,11,21917,"Moose"
20170706,8,11,21917,"Moose"
20170706,9,11,21917,"Moose"
20170706,10,11,21917,"Moose"
20170706,11,11,21917,"Moose"
20170706,12,13,21917,"Moose"
20170706,13,13,21917,"Moose"
20170706,14,13,21917,"Moose"
20170706,15,13,21917,"Moose"
20170706,16,11,21917,"Moose"
20170706,17,13,21917,"Moose"
20170706,18,11,21917,"Moose"
20170706,19,11,21917,"Moose"
20170706,20,13,21917,"Moose"
20170706,21,13,21917,"Moose"
20170706,22,13,21917,"Moose"
20170706,23,13,21917,"Moose"
20170707,0,11,21917,"Moose"
20170707,1,11,21917,"Moose"
20170707,2,11,21917,"Moose"
20170707,3,11,21917,"Moose"
20170707,4,11,21917,"Moose"
20170707,5,11,21917,"Moose"
20170707,6,11,21917,"Moose"
20170707,7,11,21917,"Moose"
20170707,8,11,21917,"Moose"
20170707,9,11,21917,"Moose"
20170707,10,11,21917,"Moose"
20170707,11,11,21917,"Moose"
20170707,12,11,21917,"Moose"
20170707,13,11,21917,"Moose"
20170707,14,11,21917,"Moose"
20170707,15,11,21917,"Moose"
20170707,16,11,21917,"Moose"
20170707,17,11,21917,"Moose"
20170707,18,11,21917,"Moose"
20170707,19,11,21917,"Moose"
20170707,20,13,21917,"Moose"
20170707,21,13,21917,"Moose"
20170707,22,13,21917,"Moose"
20170707,23,13,21917,"Moose"
20170708,0,11,21917,"Moose"
20170708,1,11,21917,"Moose"
20170708,2,39,21917,"Moose"
20170708,3,8,21917,"Moose"
20170708,4,8,21917,"Moose"
20170708,5,8,21917,"Moose"
20170708,6,8,21917,"Moose"
20170708,7,8,21917,"Moose"
20170708,8,8,21917,"Moose"
20170708,9,8,21917,"Moose"
20170708,10,8,21917,"Moose"
20170708,11,8,21917,"Moose"
20170708,12,8,21917,"Moose"
20170708,13,8,21917,"Moose"
20170708,14,8,21917,"Moose"
20170708,15,8,21917,"Moose"
20170708,16,8,21917,"Moose"
20170708,17,8,21917,"Moose"
20170708,18,8,21917,"Moose"
20170708,19,8,21917,"Moose"
20170708,20,8,21917,"Moose"
20170708,21,8,21917,"Moose"
20170708,22,8,21917,"Moose"
20170708,23,8,21917,"Moose"
20170709,0,8,21917,"Moose"
20170709,1,39,21917,"Moose"
20170709,2,39,21917,"Moose"
20170709,3,39,21917,"Moose"
20170709,4,39,21917,"Moose"
20170709,5,39,21917,"Moose"
20170709,6,39,21917,"Moose"
20170709,7,39,21917,"Moose"
20170709,8,39,21917,"Moose"
20170709,9,39,21917,"Moose"
20170709,10,39,21917,"Moose"
20170709,11,8,21917,"Moose"
20170709,12,8,21917,"Moose"
20170709,13,8,21917,"Moose"
20170709,14,8,21917,"Moose"
20170709,15,8,21917,"Moose"
20170709,16,8,21917,"Moose"
20170709,17,8,21917,"Moose"
20170709,18,8,21917,"Moose"
20170709,19,9,21917,"Moose"
20170709,20,8,21917,"Moose"
20170709,21,8,21917,"Moose"
20170709,22,8,21917,"Moose"
20170709,23,39,21917,"Moose"
20170710,0,8,21917,"Moose"
20170710,1,8,21917,"Moose"
20170710,2,8,21917,"Moose"
20170710,3,39,21917,"Moose"
20170710,4,39,21917,"Moose"
20170710,5,39,21917,"Moose"
20170710,6,39,21917,"Moose"
20170710,7,39,21917,"Moose"
20170710,8,8,21917,"Moose"
20170710,9,8,21917,"Moose"
20170710,10,8,21917,"Moose"
20170710,11,8,21917,"Moose"
20170710,12,8,21917,"Moose"
20170710,13,8,21917,"Moose"
20170710,14,8,21917,"Moose"
20170710,15,8,21917,"Moose"
20170710,16,8,21917,"Moose"
20170710,17,8,21917,"Moose"
20170710,18,8,21917,"Moose"
20170710,19,8,21917,"Moose"
20170710,20,8,21917,"Moose"
20170710,21,8,21917,"Moose"
20170710,22,8,21917,"Moose"
20170710,23,8,21917,"Moose"
20170711,0,8,21917,"Moose"
20170711,1,39,21917,"Moose"
20170711,2,8,21917,"Moose"
20170711,4,39,21917,"Moose"
20170711,5,39,21917,"Moose"
20170711,6,39,21917,"Moose"
20170711,7,39,21917,"Moose"
20170711,8,39,21917,"Moose"
20170711,9,39,21917,"Moose"
20170711,10,39,21917,"Moose"
20170711,11,39,21917,"Moose"
20170711,12,39,21917,"Moose"
20170711,13,39,21917,"Moose"
20170711,14,39,21917,"Moose"
20170711,15,39,21917,"Moose"
20170711,16,39,21917,"Moose"
20170711,17,39,21917,"Moose"
20170711,18,39,21917,"Moose"
20170711,19,39,21917,"Moose"
20170711,20,39,21917,"Moose"
20170711,21,10,21917,"Moose"
20170711,22,10,21917,"Moose"
20170711,23,10,21917,"Moose"
20170712,0,10,21917,"Moose"
20170712,1,10,21917,"Moose"
20170712,2,10,21917,"Moose"
20170712,3,39,21917,"Moose"
20170712,4,39,21917,"Moose"
20170712,5,39,21917,"Moose"
20170712,6,39,21917,"Moose"
20170712,7,39,21917,"Moose"
20170712,8,39,21917,"Moose"
20170712,9,39,21917,"Moose"
20170712,10,39,21917,"Moose"
20170712,11,39,21917,"Moose"
20170712,12,39,21917,"Moose"
20170712,13,39,21917,"Moose"
20170712,14,39,21917,"Moose"
20170712,15,39,21917,"Moose"
20170712,16,39,21917,"Moose"
20170712,17,39,21917,"Moose"
20170712,18,39,21917,"Moose"
20170712,19,39,21917,"Moose"
20170712,20,39,21917,"Moose"
20170712,21,39,21917,"Moose"
20170712,22,39,21917,"Moose"
20170712,23,39,21917,"Moose"
20170713,0,39,21917,"Moose"
20170713,1,39,21917,"Moose"
20170713,2,39,21917,"Moose"
20170713,3,39,21917,"Moose"
20170713,4,39,21917,"Moose"
20170713,5,39,21917,"Moose"
20170713,6,39,21917,"Moose"
20170713,7,39,21917,"Moose"
20170713,8,39,21917,"Moose"
20170713,9,39,21917,"Moose"
20170713,10,39,21917,"Moose"
20170713,11,39,21917,"Moose"
20170713,12,39,21917,"Moose"
20170713,13,39,21917,"Moose"
20170713,14,39,21917,"Moose"
20170713,15,10,21917,"Moose"
20170713,16,10,21917,"Moose"
20170713,17,10,21917,"Moose"
20170713,18,10,21917,"Moose"
20170713,19,10,21917,"Moose"
20170713,20,10,21917,"Moose"
20170713,21,10,21917,"Moose"
20170713,22,10,21917,"Moose"
20170713,23,10,21917,"Moose"
20170714,0,10,21917,"Moose"
20170714,1,10,21917,"Moose"
20170714,2,10,21917,"Moose"
20170714,3,10,21917,"Moose"
20170714,4,10,21917,"Moose"
20170714,5,39,21917,"Moose"
20170714,6,39,21917,"Moose"
20170714,7,39,21917,"Moose"
20170714,8,39,21917,"Moose"
20170714,9,39,21917,"Moose"
20170714,10,39,21917,"Moose"
20170714,11,39,21917,"Moose"
20170714,12,39,21917,"Moose"
20170714,13,39,21917,"Moose"
20170714,14,10,21917,"Moose"
20170714,15,10,21917,"Moose"
20170714,16,10,21917,"Moose"
20170714,17,39,21917,"Moose"
20170714,18,39,21917,"Moose"
20170714,19,39,21917,"Moose"
20170714,20,39,21917,"Moose"
20170714,21,10,21917,"Moose"
20170714,22,10,21917,"Moose"
20170714,23,10,21917,"Moose"
20170715,0,10,21917,"Moose"
20170715,1,10,21917,"Moose"
20170715,2,10,21917,"Moose"
20170715,3,10,21917,"Moose"
20170715,4,10,21917,"Moose"
20170715,5,39,21917,"Moose"
20170715,6,39,21917,"Moose"
20170715,7,39,21917,"Moose"
20170715,8,39,21917,"Moose"
20170715,9,39,21917,"Moose"
20170715,10,39,21917,"Moose"
20170715,11,39,21917,"Moose"
20170715,12,39,21917,"Moose"
20170715,13,39,21917,"Moose"
20170715,14,39,21917,"Moose"
20170715,15,39,21917,"Moose"
20170715,16,39,21917,"Moose"
20170715,17,39,21917,"Moose"
20170715,18,39,21917,"Moose"
20170715,19,39,21917,"Moose"
20170715,20,39,21917,"Moose"
20170715,21,39,21917,"Moose"
20170715,22,39,21917,"Moose"
20170715,23,39,21917,"Moose"
20170716,0,39,21917,"Moose"
20170716,1,39,21917,"Moose"
20170716,2,39,21917,"Moose"
20170716,3,39,21917,"Moose"
20170716,5,9,21917,"Moose"
20170716,6,9,21917,"Moose"
20170716,7,9,21917,"Moose"
20170716,8,9,21917,"Moose"
20170716,9,9,21917,"Moose"
20170716,10,9,21917,"Moose"
20170716,11,9,21917,"Moose"
20170716,12,9,21917,"Moose"
20170716,13,9,21917,"Moose"
20170716,14,9,21917,"Moose"
20170716,15,9,21917,"Moose"
20170716,16,9,21917,"Moose"
20170716,17,9,21917,"Moose"
20170716,18,9,21917,"Moose"
20170716,19,9,21917,"Moose"
20170716,20,39,21917,"Moose"
20170716,21,39,21917,"Moose"
20170716,22,39,21917,"Moose"
20170716,23,39,21917,"Moose"
20170717,0,39,21917,"Moose"
20170717,1,39,21917,"Moose"
20170717,2,39,21917,"Moose"
20170717,3,10,21917,"Moose"
20170717,4,10,21917,"Moose"
20170717,5,10,21917,"Moose"
20170717,5,10,21917,"Moose"
20170717,6,10,21917,"Moose"
20170717,6,10,21917,"Moose"
20170717,7,11,21917,"Moose"
20170717,7,11,21917,"Moose"
20170717,8,11,21917,"Moose"
20170717,8,11,21917,"Moose"
20170717,9,11,21917,"Moose"
20170717,9,11,21917,"Moose"
20170717,10,11,21917,"Moose"
20170717,10,11,21917,"Moose"
20170717,11,11,21917,"Moose"
20170717,11,11,21917,"Moose"
20170717,12,11,21917,"Moose"
20170717,12,11,21917,"Moose"
20170717,13,13,21917,"Moose"
20170717,14,13,21917,"Moose"
20170717,15,10,21917,"Moose"
20170717,16,4,21917,"Moose"
20170717,17,2,21917,"Moose"
20170717,18,2,21917,"Moose"
20170717,19,2,21917,"Moose"
20170717,20,2,21917,"Moose"
20170717,21,2,21917,"Moose"
20170717,22,2,21917,"Moose"
20170717,23,2,21917,"Moose"
20170718,0,2,21917,"Moose"
20170718,1,2,21917,"Moose"
20170718,2,2,21917,"Moose"
20170718,3,2,21917,"Moose"
20170718,4,2,21917,"Moose"
20170718,5,2,21917,"Moose"
20170718,6,2,21917,"Moose"
20170718,7,2,21917,"Moose"
20170718,8,2,21917,"Moose"
20170718,9,2,21917,"Moose"
20170718,10,2,21917,"Moose"
20170718,11,2,21917,"Moose"
20170718,12,2,21917,"Moose"
20170718,13,2,21917,"Moose"
20170718,14,2,21917,"Moose"
20170718,15,2,21917,"Moose"
20170718,16,2,21917,"Moose"
20170718,17,2,21917,"Moose"
20170718,18,2,21917,"Moose"
20170718,19,2,21917,"Moose"
20170718,20,2,21917,"Moose"
20170718,21,2,21917,"Moose"
20170718,22,2,21917,"Moose"
20170718,23,2,21917,"Moose"
20170719,0,2,21917,"Moose"
20170719,1,2,21917,"Moose"
20170719,2,2,21917,"Moose"
20170719,3,2,21917,"Moose"
20170719,4,2,21917,"Moose"
20170719,5,2,21917,"Moose"
20170719,6,2,21917,"Moose"
20170719,7,2,21917,"Moose"
20170719,8,2,21917,"Moose"
20170719,9,2,21917,"Moose"
20170719,10,2,21917,"Moose"
20170719,11,2,21917,"Moose"
20170719,12,2,21917,"Moose"
20170719,13,2,21917,"Moose"
20170719,14,2,21917,"Moose"
20170719,15,2,21917,"Moose"
20170719,16,2,21917,"Moose"
20170719,17,2,21917,"Moose"
20170719,18,2,21917,"Moose"
20170719,19,2,21917,"Moose"
20170719,20,2,21917,"Moose"
20170719,21,2,21917,"Moose"
20170719,22,6,21917,"Moose"
20170719,23,2,21917,"Moose"
20170720,0,2,21917,"Moose"
20170720,1,2,21917,"Moose"
20170720,2,2,21917,"Moose"
20170720,3,2,21917,"Moose"
20170720,4,2,21917,"Moose"
20170720,5,2,21917,"Moose"
20170720,6,2,21917,"Moose"
20170720,7,2,21917,"Moose"
20170720,8,2,21917,"Moose"
20170720,9,2,21917,"Moose"
20170720,10,2,21917,"Moose"
20170720,11,6,21917,"Moose"
20170720,12,6,21917,"Moose"
20170720,13,6,21917,"Moose"
20170720,14,6,21917,"Moose"
20170720,15,6,21917,"Moose"
20170720,16,6,21917,"Moose"
20170720,17,6,21917,"Moose"
20170720,18,6,21917,"Moose"
20170720,19,6,21917,"Moose"
20170720,20,6,21917,"Moose"
20170720,21,2,21917,"Moose"
20170720,22,3,21917,"Moose"
20170720,23,3,21917,"Moose"
20170721,0,3,21917,"Moose"
20170721,1,3,21917,"Moose"
20170721,2,3,21917,"Moose"
20170721,3,3,21917,"Moose"
20170721,4,3,21917,"Moose"
20170721,5,3,21917,"Moose"
20170721,6,3,21917,"Moose"
20170721,7,2,21917,"Moose"
20170721,8,3,21917,"Moose"
20170721,9,2,21917,"Moose"
20170721,10,2,21917,"Moose"
20170721,11,2,21917,"Moose"
20170721,12,2,21917,"Moose"
20170721,13,2,21917,"Moose"
20170721,14,2,21917,"Moose"
20170721,15,2,21917,"Moose"
20170721,16,4,21917,"Moose"
20170721,17,4,21917,"Moose"
20170721,18,4,21917,"Moose"
20170721,19,4,21917,"Moose"
20170721,20,5,21917,"Moose"
20170721,21,4,21917,"Moose"
20170721,22,4,21917,"Moose"
20170721,23,4,21917,"Moose"
20170722,0,4,21917,"Moose"
20170722,1,4,21917,"Moose"
20170722,2,5,21917,"Moose"
20170722,3,4,21917,"Moose"
20170722,4,5,21917,"Moose"
20170722,5,8,21917,"Moose"
20170722,6,8,21917,"Moose"
20170722,7,8,21917,"Moose"
20170722,8,8,21917,"Moose"
20170722,9,8,21917,"Moose"
20170722,10,8,21917,"Moose"
20170722,11,8,21917,"Moose"
20170722,12,8,21917,"Moose"
20170722,13,8,21917,"Moose"
20170722,14,8,21917,"Moose"
20170722,15,8,21917,"Moose"
20170722,16,8,21917,"Moose"
20170722,17,8,21917,"Moose"
20170722,18,8,21917,"Moose"
20170722,19,8,21917,"Moose"
20170722,20,5,21917,"Moose"
20170722,21,8,21917,"Moose"
20170722,22,8,21917,"Moose"
20170722,23,8,21917,"Moose"
20170723,0,8,21917,"Moose"
20170723,1,8,21917,"Moose"
20170723,2,8,21917,"Moose"
20170723,3,8,21917,"Moose"
20170723,4,8,21917,"Moose"
20170723,5,8,21917,"Moose"
20170723,6,8,21917,"Moose"
20170723,7,8,21917,"Moose"
20170723,8,8,21917,"Moose"
20170723,9,8,21917,"Moose"
20170723,10,8,21917,"Moose"
20170723,11,8,21917,"Moose"
20170723,12,8,21917,"Moose"
20170723,13,8,21917,"Moose"
20170723,14,8,21917,"Moose"
20170723,15,8,21917,"Moose"
20170723,16,8,21917,"Moose"
20170723,17,8,21917,"Moose"
20170723,18,8,21917,"Moose"
20170723,19,8,21917,"Moose"
20170723,20,8,21917,"Moose"
20170723,21,8,21917,"Moose"
20170723,22,8,21917,"Moose"
20170723,23,8,21917,"Moose"
20170724,0,8,21917,"Moose"
20170724,1,8,21917,"Moose"
20170724,2,8,21917,"Moose"
20170724,3,8,21917,"Moose"
20170724,4,8,21917,"Moose"
20170724,5,8,21917,"Moose"
20170724,6,8,21917,"Moose"
20170724,7,8,21917,"Moose"
20170724,8,8,21917,"Moose"
20170724,9,8,21917,"Moose"
20170724,10,8,21917,"Moose"
20170724,11,8,21917,"Moose"
20170724,12,8,21917,"Moose"
20170724,13,8,21917,"Moose"
20170724,14,8,21917,"Moose"
20170724,15,8,21917,"Moose"
20170724,16,8,21917,"Moose"
20170724,17,8,21917,"Moose"
20170724,18,8,21917,"Moose"
20170724,19,8,21917,"Moose"
20170724,20,5,21917,"Moose"
20170724,21,8,21917,"Moose"
20170724,22,39,21917,"Moose"
20170724,23,39,21917,"Moose"
20170725,0,8,21917,"Moose"
20170725,1,8,21917,"Moose"
20170725,2,8,21917,"Moose"
20170725,3,8,21917,"Moose"
20170725,4,39,21917,"Moose"
20170725,5,39,21917,"Moose"
20170725,6,39,21917,"Moose"
20170725,7,39,21917,"Moose"
20170725,8,8,21917,"Moose"
20170725,9,8,21917,"Moose"
20170725,10,8,21917,"Moose"
20170725,11,8,21917,"Moose"
20170725,12,8,21917,"Moose"
20170725,13,8,21917,"Moose"
20170725,14,8,21917,"Moose"
20170725,15,8,21917,"Moose"
20170725,16,8,21917,"Moose"
20170725,17,8,21917,"Moose"
20170725,18,8,21917,"Moose"
20170725,19,8,21917,"Moose"
20170725,20,8,21917,"Moose"
20170725,21,39,21917,"Moose"
20170725,22,39,21917,"Moose"
20170725,23,39,21917,"Moose"
20170726,0,10,21917,"Moose"
20170726,1,10,21917,"Moose"
20170726,2,10,21917,"Moose"
20170726,3,10,21917,"Moose"
20170726,4,10,21917,"Moose"
20170726,5,10,21917,"Moose"
20170726,6,10,21917,"Moose"
20170726,7,10,21917,"Moose"
20170726,8,10,21917,"Moose"
20170726,9,10,21917,"Moose"
20170726,10,10,21917,"Moose"
20170726,11,10,21917,"Moose"
